freq,Ey.real,Ey.imag,E0y.real,E0y.imag,cond.real,cond.imag,Ey.pha,Ey.mag,E0y.pha,E0y.mag
2.05,-0.805963414157629,-11.664624111016419,-0.35543360231764104,0.2991746227075063,0,0,9.493762995479617,11.692434848065915,5.412054831192534,0.46458422328860216
2.11,-1.7320536792672232,-8.78093217947048,-0.3064115511944089,0.2201702798874983,0,0,9.619529519992192,8.950127367156476,5.335452678508648,0.3773102050715077
2.17,-1.293464109543636,-6.780497784241749,-0.28654435613301116,0.12862650581768528,0,0,9.61327565184318,6.902767532286219,5.134318312877576,0.31408986935358
2.23,-0.610120059511599,-6.070749267927885,-0.3004105935831619,0.04621361679322661,0,0,9.52494322953969,6.101331261377749,4.865027260392937,0.3039444408343388
2.29,-0.4504007900276368,-6.058155231829851,-0.3338624220422389,-0.01181895594967731,0,0,9.498987628921071,6.074874952178432,4.6770030798594755,0.3340715560649402
2.35,-0.7734154979637364,-6.131284922479009,-0.3721918607139881,-0.047309772463039024,0,0,9.550257702040314,6.17987267936071,4.585955760127037,0.37518661456966346
2.41,-1.3818695199975026,-6.123564188929122,-0.4128980825511227,-0.06499806141730326,0,0,9.64672455581525,6.277547430823068,4.55625116480267,0.41798274433569776
2.4699999999999998,-2.231149605892852,-5.9043442139234905,-0.4523852153925837,-0.060278783184672786,0,0,9.786073542118563,6.311838809758028,4.579922686198488,0.45638351723963383
2.53,-3.1009528017873973,-5.274602268276616,-0.4746676826959847,-0.03464667390854285,0,0,9.956254881825377,6.118605835271785,4.639526762212629,0.47593045816474167
2.59,-3.6381236970609665,-4.345904224598699,-0.47038547549512755,-0.007837182555385952,0,0,10.121757704344075,5.667700377093109,4.695729330170081,0.47045075936508346
2.65,-3.7761030903043866,-3.4713753596315557,-0.4521278391219495,0.0019320720696011583,0,0,10.252197407859715,5.12926909374654,4.716662241489272,0.45213196725244453
2.71,-3.7522371762561386,-2.839860067434335,-0.4390796211144099,-0.004582771034607965,0,0,10.347707071199896,4.705750634010135,4.70195213837205,0.4391035361601286
2.77,-3.7782496092015103,-2.386651687262401,-0.44084956022459554,-0.014849613436920178,0,0,10.4321844723496,4.468923403432177,4.678717627646466,0.4410995871336146
2.83,-3.9275178867771303,-1.9267601417768947,-0.45523984618345664,-0.0151183425821051,0,0,10.539491362223607,4.3746772903717615,4.679191560423826,0.4554908142164529
2.89,-4.083382055217518,-1.3335766812356462,-0.4704367397989249,0.0004475992805996442,0,0,10.679908294260493,4.29562984597229,4.713340434868719,0.4704369527341123
2.9499999999999997,-4.109728065141257,-0.652271047841336,-0.4775648802012115,0.024847928940748023,0,0,10.838173255356995,4.1611683803063935,4.76437258259841,0.47821086810552726
3.01,-4.0018786987827015,0.032083925991875505,-0.47965476972261734,0.05200048298571585,0,0,11.003591331814512,4.002007308598746,4.820379531960441,0.4824652820135401
3.07,-3.7587549906305338,0.7212236674099132,-0.47767632324248677,0.08602171278891761,0,0,11.185148502196586,3.827323171359083,4.890562976662797,0.4853600775276019
3.13,-3.3113320953214678,1.358109842488478,-0.4632094640812527,0.12634255012164136,0,0,11.384791390534987,3.579019780578216,4.978666541159775,0.4801306567859219
3.19,-2.6941287656576187,1.7864923685339735,-0.4339667366318304,0.16210643447586137,0,0,11.581107611744027,3.2326281550425766,5.069884091409392,0.46325546364976333
3.25,-2.0755917898652534,1.95193464512348,-0.3982068040291993,0.1867224948619834,0,0,11.750279092999829,2.8492332542263665,5.150855355339383,0.43981126504744344
3.31,-1.600287269278575,1.93857818062978,-0.3633314263448594,0.20191872858871754,0,0,11.876275901109915,2.5137630569783114,5.219630355356125,0.4156692174369833
3.37,-1.3081167348369183,1.9127010686335546,-0.3324447294893436,0.21209500815679655,0,0,11.966524647931015,2.3172386087566257,5.280271930245178,0.394339689417987
3.4299999999999997,-1.063601683889678,2.0174216679238435,-0.30361600759830804,0.22250328115479698,0,0,12.08119394353355,2.280622443146077,5.344819772347704,0.3764178398994745
3.4899999999999998,-0.6604281858694732,2.1655919786404003,-0.2700141980519588,0.23255796666267528,0,0,12.270365685510772,2.2640569795485463,5.4233956175319715,0.35635779072151685
3.55,-0.13518581057229392,2.128900451699842,-0.23140201956266204,0.23397984024252086,0,0,12.50295546213104,2.133188303134039,5.503326238746045,0.3290797172382312
3.61,0.30664483073036264,1.8900607588506575,-0.19745470355016492,0.22482567619764304,0,0,12.727209905379974,1.9147743272669957,5.562513660840469,0.29922390384428005
3.67,0.5999206537299553,1.5764910327104082,-0.17280783296357233,0.21344056341533946,0,0,12.92999092979241,1.6867805924269184,5.602600077777308,0.27462596607863476
3.73,0.7795986632579519,1.2540685629732868,-0.15278645193841592,0.20462058114720066,0,0,13.122561305232159,1.4766387629990858,5.641811268354021,0.2553689137795515
3.79,0.8574496828936101,0.9473732992877706,-0.13456070601492431,0.196203510644558,0,0,13.30198588048633,1.2777856341725509,5.68203821546616,0.23791259149629737
3.85,0.8583543471958555,0.6895775835564668,-0.11938478019387554,0.1873571855156959,0,0,13.460373468401945,1.1010401578024296,5.7158580540767,0.22216084422396057
3.91,0.8200976701304645,0.4875476508740246,-0.10746997856764828,0.1799536841004203,0,0,13.600801746131935,0.954076988731096,5.744820462775355,0.20960230131046903
3.9699999999999998,0.7681415572506735,0.33264672513675236,-0.09694738133348828,0.17608433826807274,0,0,13.728494362720157,0.8370754420717977,5.779901848200009,0.20100867874478917
4.03,0.720315520017163,0.20907867090230986,-0.08383730667232143,0.1758836910547419,0,0,13.854669848908284,0.7500455579522303,5.8383807141720006,0.19484292845548376
4.09,0.6746849839345394,0.09584496643052158,-0.06575496315692125,0.17457080434905886,0,0,13.996052310276472,0.6814587919579712,5.92295445067806,0.18654404549822934
4.15,0.6169211385386058,-0.004890901065646161,-0.04735466233552355,0.16767173889613482,0,0,14.1450946944705,0.616940525568716,6.007929478610778,0.17423052565312733
4.21,0.5572021016337373,-0.08296599087197785,-0.03384188076679173,0.1587954208621851,0,0,14.28497845925434,0.5633449544519085,6.073210386564004,0.16236150584615874
4.27,0.504876233893468,-0.15692292556090962,-0.02164985775566701,0.1528448768545027,0,0,14.438515657949795,0.5287010649857314,6.142475422508753,0.15437056947977068
4.33,0.4354294587356182,-0.2380865374323179,-0.0053136456061947035,0.14589265918009425,0,0,14.637538897266275,0.4962701006924596,6.246779788713649,0.1459893928758777
4.39,0.33300201673493757,-0.29792664510695593,0.011457621038706556,0.13131801711698066,0,0,14.867029025982092,0.4468228161298634,6.370215851747801,0.13181691355589478
4.45,0.22580052811359305,-0.31105206787895534,0.02009226165607292,0.11140762947401697,0,0,15.080048915905426,0.38436866082987536,6.46161633371658,0.11320494195694794
4.51,0.1479908368535673,-0.29615273821874716,0.019165702739605224,0.09558789638364364,0,0,15.244546734674861,0.33107058484118,6.481064904016039,0.09749035899284145
4.57,0.09366643812524258,-0.2867314305803566,0.01617881749756196,0.08871762249957489,0,0,15.39222202605037,0.30164269411628014,6.4635662026009975,0.09018076667225941
4.63,0.033694413501403814,-0.28180227003787445,0.017466490674509307,0.0862894310592739,0,0,15.588960652134125,0.2838095010737003,6.482904299265869,0.0880394468918104
4.6899999999999995,-0.03029885471927727,-0.2588493734801321,0.021604927604616957,0.08260210838884366,0,0,15.824485104943099,0.26061661257171764,6.53900859381283,0.08538080116210561
4.75,-0.0819146546267289,-0.21944101399703675,0.025410495840844018,0.07783445916883718,0,0,16.065231992155663,0.2342314438043363,6.59874480218913,0.08187732490123827
4.81,-0.12239313036142092,-0.17263306534394895,0.029888089341235578,0.07355728797772455,0,0,16.32468968326615,0.21161817882619613,6.669131467163191,0.07939755978055989
4.87,-0.15220892272586486,-0.11421774748971113,0.03628563326824743,0.06803922609424923,0,0,16.63500181268059,0.19029779294303892,6.773120274501483,0.0771102034051403
4.93,-0.15929073287876006,-0.04582865348437859,0.042469278254992034,0.059602861544982996,0,0,16.998620936783215,0.16575223395551486,6.90227628218076,0.07318565911331504
4.99,-0.13697126927148398,0.017628148769850267,0.04577268136226915,0.04947706699507946,0,0,17.406755607030906,0.13810097839947894,7.029711770421172,0.06740265957310144
5.05,-0.09155283632002087,0.06126578225740165,0.045712587903990784,0.04008113440070851,0,0,17.868503615006446,0.11016087288076418,7.134128902315059,0.0607958717984021
5.11,-0.0336683996309609,0.07697590363252797,0.04389535379959629,0.03278721407854411,0,0,18.43723880234397,0.08401696777291073,7.212441532702352,0.05478871683315839
5.17,0.02071581178591386,0.05540645030740317,0.04224364511881841,0.026779011579881357,0,0,19.207351408950267,0.05915251130439133,7.288994985825211,0.05001640744915702
5.2299999999999995,0.037194921506628724,0.009992052900231592,0.04071747823077592,0.020395427382339827,0,0,20.157908209317057,0.03851367688296326,7.389613449066623,0.0455399439128114
5.29,0.023753823425261417,-0.01776608114486908,0.03801184882575712,0.013789824888696811,0,0,21.06252410840155,0.029662733632700996,7.505969830319144,0.040435874191281376
5.35,0.0037971654428202825,-0.026848323666094173,0.03401493057175851,0.008408392138670145,0,0,21.85065014252111,0.027115511226593184,7.611642730719716,0.03503878651093958
5.41,-0.010000778062488226,-0.01803142443996037,0.02952803300372844,0.004852804607722853,0,0,22.497539924503073,0.02061911320084222,7.691092062113131,0.029924144860463634
5.47,-0.00798853906721827,-0.009181177696024657,0.024932395161903834,0.00300464203625666,0,0,22.707196379146176,0.012170077251786579,7.7340484324709005,0.025112789615559763
5.53,-0.0036225604030776294,-0.00838365710406298,0.02041473699875801,0.002838406462678373,0,0,22.39901579112504,0.009132833640905304,7.715830176622853,0.020611114428284404
5.59,-0.0016279572210060162,-0.010074137304380788,0.016511605978019653,0.0044921471306650996,0,0,22.151361248632448,0.01020482665903455,7.588350788974116,0.017111765479251903
5.6499999999999995,-0.00028305202337055126,-0.012592634036315853,0.01457836446227417,0.007907250797149167,0,0,22.013622377439148,0.012595814797801476,7.356994941560934,0.016584731700088326
5.71,-0.0015340997233570005,-0.018177263946501328,0.016388361506160586,0.011515624007341034,0,0,22.07534567203441,0.018241885498543758,7.241465397091224,0.020029677709215772
5.77,-0.010263132828284683,-0.019651492366963345,0.021691932504162046,0.012040962636969486,0,0,22.472442966380427,0.02217009354287513,7.347239383735681,0.024809770595271875
5.83,-0.010490798022690677,-0.013790129533156769,0.026887583065898613,0.007465190431315581,0,0,22.641492282471166,0.01732698807335346,7.583158488341099,0.027904680455102932
5.89,-0.010336956702034151,-0.019132840847104416,0.02779175012382199,-0.00027077464833384705,0,0,22.486493155097815,0.02174668417806163,7.863724312279491,0.02779306916940157
5.95,-0.02024051714869937,-0.0206538527869667,0.02356785676553724,-0.0066925844087520675,0,0,22.766439685540565,0.02891816331291608,8.130668699614947,0.02449968486713963
6.01,-0.02766529989399883,-0.012801968709271628,0.01728095771882101,-0.008864881756726138,0,0,23.12854323686208,0.03048375339517858,8.327963641228385,0.019422091242716766
6.07,-0.027973688807386984,-0.004423527685234828,0.012585041156518872,-0.007629043458709413,0,0,23.405111809125493,0.028321279326233954,8.39894699739679,0.014716846299603415
6.13,-0.02651042522956149,0.0006362639900651334,0.010436270677317113,-0.005680157609085541,0,0,23.585940815183335,0.02651805946364145,8.352415604469696,0.011881916348564375
6.1899999999999995,-0.025472783147710214,0.004946259453675065,0.00957650310542825,-0.004329748815192806,0,0,23.75373637186931,0.025948567665159083,8.278598908526295,0.010509811441264796
6.25,-0.02359050094210833,0.009103317048565877,0.009130748438330437,-0.003222472060863886,0,0,23.93022783402733,0.0252860063273409,8.19326012360142,0.00968271104738348
6.31,-0.020410569417021657,0.012082120782439502,0.00919640921278644,-0.0021827986185847283,0,0,24.096427313366803,0.023718536770393664,8.087022618986616,0.009451907332296413
6.37,-0.017476926323034173,0.013424563516801297,0.009698146749282625,-0.0016347934203326182,0,0,24.216949034289865,0.022037737164178114,8.020979305932869,0.009834968220476565
6.43,-0.014437311795015997,0.014158328424356572,0.010243861448540831,-0.0017518971429127817,0,0,24.337587224305192,0.020221133391539935,8.023362210990772,0.010392585865714414
6.49,-0.013367519292889804,0.013553332810185845,0.010713575451016123,-0.0024184104901553137,0,0,24.35424517101631,0.019036370513032187,8.07599390980266,0.010983142002337427
6.55,-0.014238033944377785,0.01601532781937328,0.01109627951661986,-0.003639520871730439,0,0,24.406022610037507,0.021429240204992005,8.170919747952427,0.011677907830031841
6.609999999999999,-0.012982643979584584,0.02123359274980429,0.011109743812958765,-0.00534143702135356,0,0,24.583966934287467,0.02488803941183767,8.302142257418854,0.012327098484341801
6.67,-0.00868033701328499,0.026566271319238784,0.010443385593566765,-0.0070895665365753755,0,0,24.816933864421063,0.027948435063015864,8.450376358288265,0.012622450488413381
6.7299999999999995,-0.0009880257928204497,0.03091092884284616,0.009164466377679415,-0.0083677301355638,0,0,25.100788467810364,0.030926715261966914,8.593966864999121,0.012409929556981338
6.79,0.008961145620118433,0.02794125804956277,0.007632400897417941,-0.009065862656796498,0,0,25.443091489141906,0.029343074689221375,8.725014810392818,0.011850882210654338
6.85,0.014743140003865588,0.023766276317837134,0.006009891447615876,-0.009476692908365255,0,0,25.687981544776388,0.027967768362695083,8.859607350239203,0.011221697897002341
6.91,0.01934806407235646,0.015010444442810711,0.004133467218276929,-0.009703599044988579,0,0,26.04372089587961,0.02448797716673874,9.022083809284378,0.010547292812398511
6.97,0.01851712280069139,0.009274653193736989,0.002075475298961032,-0.009402701171768805,0,0,26.23919497033208,0.02070997413518377,9.207529732406204,0.00962903873926052
7.03,0.018194479237414695,0.004869574279362708,0.0004276826872135898,-0.008405278829907558,0,0,26.4420264726928,0.018834856739113923,9.373939175760128,0.008416152606116075
0.01,0.0002405701382075288,2.5423023464914964e-6,0.012278579967257166,0.00003758675441300141,3,0,26.69297012710629,0.00024058357113155188,7.850920478929779,0.012278637496743532
0.06999999999999999,-0.0002860708250482767,0.00007315330818137736,0.015587513859267679,-0.001550649185265838,3,0,23.81229743392683,0.000295276012303203,7.953135618566572,0.015664453428339834
0.13,-0.0016442457551861492,0.0013188450957546242,0.016488773229421088,-0.007954917966636645,3,0,24.237963383449276,0.0021078179451849473,8.303486466466705,0.018307385462353495
0.19,0.00004260615304160825,0.004029450594149686,0.004529647027245027,-0.014010521638002267,3,0,25.143314522601095,0.0040296758399367884,9.112081488488347,0.014724551563981818
0.25,0.012755113674098286,0.0003752007754320459,-0.02290600778070989,-0.011055248834254657,3,0,26.674130321463647,0.012760630880213324,10.54591465980097,0.025434302019855606
0.31,0.04099681116343544,-0.026864359013779964,-0.060509473446919086,0.003681573182166262,3,0,27.283615064627224,0.049014613237193305,11.056342298678043,0.06062136882254517
0.37,0.08258400455614308,-0.0966193366800657,-0.1019229672777199,0.025372675136214284,3,0,27.567096868095952,0.12710394969876015,11.239554793268542,0.10503363224350108
0.43,0.13359269675389082,-0.22466286989607015,-0.14371086911856312,0.046575154896185376,3,0,27.73786761635235,0.2613817394844475,11.308982268770638,0.15106971555019372
0.49,0.19400455453683177,-0.424921826388787,-0.18505378638618608,0.06121372462217291,3,0,27.84603369486229,0.46711489563341585,11.315033039317276,0.19491542765513306
0.55,0.2733864001504117,-0.7208450929845583,-0.22738584507818727,0.0658319760924233,3,0,27.911835246812558,0.7709460239647894,11.277385749394206,0.23672382984852788
0.61,0.3879526146179482,-1.1670589239994278,-0.2741095116730598,0.06076618772845869,3,0,27.95340641171882,1.2298511142718067,11.213732001264184,0.2807642319824475
0.67,0.5363577944968714,-1.8756185792396083,-0.3281315552368291,0.05054621652504557,3,0,27.99580415764747,1.9508010504678213,11.148415450674454,0.33200186377057733
0.73,0.6594324978187379,-3.026988710391857,-0.3889214502340831,0.041204822046104685,3,0,28.05983429561387,3.0979851310197115,11.101126918691163,0.3910981102128129
0.79,0.6078438607476326,-4.881993734631429,-0.45288452737781854,0.03601785173707184,3,0,28.15046403669261,4.919688708041304,11.074937124655408,0.4543145174677822
0.85,0.08704906408609425,-7.8801698097468496,-0.517416688740129,0.03432401573823991,3,0,28.263287734108417,7.8806505930667905,11.061814514941684,0.5185539198995592
0.91,-1.6472967359336315,-12.939489977841781,-0.5834649874454161,0.03592890284597248,3,0,28.400960426799536,13.043925307317789,11.057075137786466,0.5845701648514017
0.97,-7.208387365280758,-22.064545691266858,-0.6509099531881921,0.045349657533216625,3,0,28.590098520772752,23.212174068146698,11.065133054406655,0.6524878225667009
1.03,-28.03616571922055,-38.32885717281912,-0.7123248341470835,0.06647497975796256,3,0,28.90586579752501,47.488186745863075,11.088625947983726,0.7154198713178797
1.09,-116.15758844552926,-12.101366736431451,-0.7587161575961818,0.09273043125122328,3,0,29.74132408934478,116.78625103311846,11.117191306324182,0.7643619173386074
1.15,-28.007543752699647,93.02496329145197,-0.7938506645765863,0.11137945505832635,3,0,31.12348327322663,97.14971076866556,11.134967176177227,0.801626010467336
1.21,10.88875938514887,58.80493151415322,-0.8336455547757756,0.12222988064447128,3,0,31.59902020874015,59.80455711174457,11.141157887389717,0.8425586357754411
1.27,19.623699794382286,42.21598579119268,-0.8845838637635282,0.14309128488988948,3,0,31.851053054363458,46.55404439940983,11.155946246300491,0.8960824336199498
1.33,24.666626567365572,32.30669704038236,-0.9310548530163365,0.18820025224984985,3,0,32.068020868106885,40.64683431551485,11.195023413344057,0.9498855058754075
1.39,28.311640261107783,23.96868394324599,-0.9536507778588532,0.24926336630005558,3,0,32.28420497408463,37.095104585990825,11.251232690648656,0.9856886079741571
1.45,30.3966457318598,16.221078813941567,-0.9512293291503847,0.3083455501093343,3,0,32.49652136386096,34.45401964410386,11.309041539631924,0.9999571065341347
1.51,31.0857990197728,9.00621869075459,-0.9332796661057745,0.3591504765881486,3,0,32.70472252205129,32.36416035993217,11.362931765396471,1.0
1.57,30.486665246371242,2.2425835228558824,-0.9029525542904719,0.40293019749242637,3,0,32.91329562116572,30.569035619418628,11.415293904690623,0.9887750296963276
1.63,28.58653395250685,-3.92997849462547,-0.8608212452879781,0.43808271345623084,3,0,33.12334302501204,28.855409447554987,11.466326468678883,0.9658828501264113
1.69,25.507131856111123,-9.349663546474195,-0.8086936728201333,0.46607021261397036,3,0,33.33806565453442,27.16670727116754,11.518403613598334,0.9333846471553666
1.75,21.169939234139054,-13.842848023913923,-0.7403812501757957,0.48839509879388254,3,0,33.565829052827176,25.29408564448056,11.578705908463323,0.8869578164364754
1.81,15.707091261112106,-16.69200496177002,-0.6510368421257651,0.49228385003578395,3,0,33.802511085974885,22.92020387188254,11.64300207992785,0.8162060761910209
1.8699999999999999,10.039586223463433,-17.292914414053325,-0.556779044256677,0.46420547167372933,3,0,34.03151594986342,19.99595410252109,11.690548819364498,0.7249066312672331
1.93,5.349590706015447,-16.24826794705058,-0.47872778577163894,0.41412755755576375,3,0,34.23945653891643,17.1062658695882,11.708745906270321,0.6329944129270958
1.99,1.718165272044878,-14.325312393935702,-0.41526739981283084,0.35992752404878225,3,0,34.43815028588228,14.427982086414888,11.709705017383818,0.549540568034059
2.05,-0.8061972104882401,-11.664302365352551,-0.35543360231764104,0.2991746227075063,3,0,34.6265260695141,11.692129986130336,11.695240138372121,0.46458422328860216
2.11,-1.732176860250903,-8.780680086990804,-0.3064115511944089,0.2201702798874983,3,0,34.75228970287888,8.949903880224944,11.618637985688233,0.3773102050715077
2.17,-1.2935452247523722,-6.780318779039561,-0.28654435613301116,0.12862650581768528,3,0,34.74603328320615,6.9026068984026745,11.417503620057163,0.31408986935358
2.23,-0.6101945096733525,-6.070612154963265,-0.3004105935831619,0.04621361679322661,3,0,34.65769884689661,6.101202281159282,11.148212567572523,0.3039444408343388
2.29,-0.4504714853822752,-6.058035161506503,-0.3338624220422389,-0.01181895594967731,3,0,34.63174192860493,6.074760454305308,10.96018838703906,0.3340715560649402
2.35,-0.7734784256737751,-6.131172814351306,-0.3721918607139881,-0.047309772463039024,3,0,34.683011303933874,6.179769328577183,10.869141067306623,0.37518661456966346
2.41,-1.3819229065621825,-6.123456100269668,-0.4128980825511227,-0.06499806141730326,3,0,34.77947787071917,6.277453745875877,10.839436471982257,0.41798274433569776
2.4699999999999998,-2.2311905395226885,-5.904237811134772,-0.4523852153925837,-0.060278783184672786,3,0,34.9188267964781,6.311753746312435,10.863107993378074,0.45638351723963383
2.53,-3.10097904161744,-5.274500342130993,-0.4746676826959847,-0.03464667390854285,3,0,35.08900825025249,6.118531267852652,10.922712069392215,0.47593045816474167
2.59,-3.6381354766585594,-4.34581065913082,-0.47038547549512755,-0.007837182555385952,3,0,35.25451112377579,5.667636194352691,10.978914637349668,0.47045075936508346
2.65,-3.7761049885564044,-3.4712924547624784,-0.4521278391219495,0.0019320720696011583,3,0,35.38495078623824,5.129214383420864,10.999847548668857,0.45213196725244453
2.71,-3.7522324720983224,-2.839786967664008,-0.4390796211144099,-0.004582771034607965,3,0,35.480460083251465,4.705702768597208,10.985137445551636,0.4391035361601286
2.77,-3.7782415988064573,-2.3865844407297754,-0.44084956022459554,-0.014849613436920178,3,0,35.5649374658847,4.468880717996961,10.961902934826051,0.4410995871336146
2.83,-3.9275048398732983,-1.926697317346594,-0.45523984618345664,-0.0151183425821051,3,0,35.67224417052782,4.374637907290013,10.962376867603412,0.4554908142164529
2.89,-4.083362580266266,-1.3335188586832099,-0.4704367397989249,0.0004475992805996442,3,0,35.812660911286514,4.295593382570393,10.996525742048306,0.4704369527341123
2.9499999999999997,-4.109702393010722,-0.6522198856288246,-0.4775648802012115,0.024847928940748023,3,0,35.970925660254565,4.161135006020321,11.047557889777996,0.47821086810552726
3.01,-4.001848082950507,0.03212733706894199,-0.47965476972261734,0.05200048298571585,3,0,36.13634346892323,4.001977042013333,11.103564839140027,0.4824652820135401
3.07,-3.7587208585456238,0.7212583523533274,-0.47767632324248677,0.08602171278891761,3,0,36.31790031160199,3.827296187036664,11.173748283842382,0.4853600775276019
3.13,-3.3112966200857317,1.358134416301076,-0.4632094640812527,0.12634255012164136,3,0,36.51754273310314,3.5789962837271365,11.261851848339361,0.4801306567859219
3.19,-2.6940961179150533,1.786508502199046,-0.4339667366318304,0.16210643447586137,3,0,36.713858581401354,3.2326098621693338,11.353069398588978,0.46325546364976333
3.25,-2.0755640330031855,1.951946322235494,-0.3982068040291993,0.1867224948619834,3,0,36.883029981188216,2.8492210338941977,11.434040662518969,0.43981126504744344
3.31,-1.6002626101704718,1.9385901056063597,-0.3633314263448594,0.20191872858871754,3,0,37.00902771490823,2.513756555250426,11.502815662535712,0.4156692174369833
