f (THz),eps.real,eps.imag
5.729,13.983615337306544,8.003661179695209
5.73,14.00305770596687,8.005533515352933
5.731,14.022481328614122,8.007431829337241
5.732,14.041886249280992,8.009356100410532
5.7330000000000005,14.06127251174511,8.01130630761941
5.734,14.080640159529192,8.013282430293547
5.735,14.099989235901193,8.015284448044511
5.736,14.119319783874342,8.017312340764608
5.737,14.138631846207359,8.019366088625748
5.738,14.15792546540441,8.021445672078292
5.739,14.17720068371532,8.023551071849916
5.74,14.196457543135669,8.025682268944497
5.7410000000000005,14.21569608540682,8.027839244640976
5.742,14.234916352016024,8.030021980492233
5.743,14.254118384196527,8.03223045832399
5.744,14.273302222927615,8.034464660233697
5.745,14.292467908934741,8.036724568589419
5.746,14.311615482689485,8.039010166028758
5.747,14.330744984409725,8.04132143545774
5.748,14.349856454059667,8.04365836004975
5.7490000000000006,14.368949931349853,8.046020923244432
5.75,14.38802545573722,8.048409108746618
5.751,14.407083066425235,8.050822900525265
5.752,14.426122802363802,8.053262282812373
5.753,14.445144702249406,8.055727240101938
5.7540000000000004,14.464148804525063,8.058217757148883
5.755,14.483135147380404,8.060733818968012
5.756,14.50210376875168,8.063275410832963
5.757000000000001,14.521054706321738,8.065842518275154
5.758,14.53998799752009,8.068435127082758
5.759,14.558903679522928,8.071053223299666
5.76,14.577801789253028,8.073696793224453
5.761,14.596682363379909,8.076365823409345
5.7620000000000005,14.61554543831967,8.079060300659222
5.763,14.634391050235045,8.081780212030571
5.764,14.65321923503546,8.084525544830504
5.765,14.672030028376849,8.087296286615711
5.766,14.690823465661788,8.090092425191497
5.767,14.709599582039388,8.092913948610763
5.768,14.728358412405248,8.09576084517299
5.769,14.747099991401488,8.098633103423278
5.7700000000000005,14.765824353416617,8.101530712151346
5.771,14.784531532585548,8.10445366039053
5.772,14.80322156278955,8.107401937416835
5.773,14.821894477656135,8.11037553274792
5.774,14.840550310559045,8.113374436142156
5.775,14.859189094618184,8.116398637597623
5.776,14.877810862699505,8.119448127351175
5.777,14.896415647415004,8.122522895877454
5.7780000000000005,14.915003481122552,8.125622933887938
5.779,14.9335743959259,8.128748232329976
5.78,14.952128423674537,8.131898782385848
5.781,14.9706655959636,8.1350745754718
5.782,14.98918594413382,8.138275603237107
5.783,15.007689499271335,8.141501857563117
5.784,15.026176292207618,8.144753330562306
5.785,15.044646353519452,8.148030014577367
5.7860000000000005,15.063099713528683,8.15133190218024
5.787,15.081536402302127,8.154658986171196
5.788,15.099956449651557,8.158011259577911
5.789,15.118359885133387,8.161388715654514
5.79,15.136746738048698,8.164791347880694
5.791,15.15511703744302,8.168219149960754
5.792,15.173470812106162,8.171672115822695
5.793,15.191808090572154,8.175150239617313
5.7940000000000005,15.210128901119008,8.17865351571726
5.795,15.228433271768568,8.182181938716147
5.796,15.246721230286434,8.185735503427631
5.797,15.264992804181645,8.1893142048845
5.798,15.283248020706676,8.192918038337785
5.799,15.301486906857088,8.196546999255826
5.8,15.319709489371473,8.200201083323398
5.801,15.337915794731224,8.203880286440786
5.8020000000000005,15.356105849160341,8.207584604722916
5.803,15.374279678625188,8.211314034498425
5.804,15.392437308834431,8.215068572308805
5.805,15.410578765238649,8.218848214907464
5.806,15.428704073030302,8.22265295925889
5.807,15.446813257143331,8.226482802537703
5.808,15.464906342253098,8.230337742127809
5.809,15.482983352776099,8.234217775621506
5.8100000000000005,15.50104431286972,8.238122900818581
5.811,15.519089246432008,8.242053115725449
5.812,15.537118177101455,8.24600841855426
5.813,15.555131128256733,8.249988807722014
5.814,15.573128123016472,8.253994281849696
5.815,15.591109184238965,8.258024839761381
5.816,15.609074334521916,8.262080480483363
5.817,15.627023596202282,8.266161203243298
5.8180000000000005,15.644956991355807,8.270267007469283
5.819,15.662874541796928,8.274397892789038
5.82,15.68077626907846,8.278553859028989
5.821,15.698662194491193,8.28273490621341
5.822,15.716532339063814,8.28694103456357
5.823,15.734386723562423,8.291172244496828
5.824,15.752225368490347,8.295428536625785
5.825,15.770048294087823,8.29970991175741
5.8260000000000005,15.787855520331687,8.304016370892171
5.827,15.805647066935014,8.308347915223164
5.828,15.823422953346926,8.312704546135247
5.829,15.841183198752114,8.317086265204168
5.83,15.858927822070687,8.321493074195708
5.831,15.876656841957699,8.325924975064806
5.832,15.894370276802867,8.33038196995468
5.833,15.91206814473031,8.334864061195987
5.8340000000000005,15.929750463598054,8.339371251305941
5.835,15.947417250997795,8.343903542987436
5.836,15.965068524254585,8.348460939128204
5.837,15.982704300426311,8.353043442799919
5.838,16.00032459630352,8.35765105725736
5.839,16.017929428408912,8.362283785937521
5.84,16.035518812997058,8.366941632458747
5.841,16.05309276605402,8.371624600619887
