cond,time,Ey,E0y
1123.2691038283085,0.0,-0.033624445914061475,-0.0037402270925456574
1399.5304179304267,0.0,-0.028155067804374535,-0.0037402270925456574
1743.7365490041086,0.0,-0.02165553425783331,-0.0037402270925456574
2172.5981181810344,0.0,-0.014071815802567614,-0.0037402270925456574
2706.935623858765,0.0,-0.008543524286526433,-0.003740227092545657
3372.690241419549,0.0,-0.003629121774078433,-0.0037402270925456574
4202.183223090993,0.0,0.0007103855444299937,-0.0037402270925456574
5235.68503966587,0.0,0.003318144587696404,-0.0037402270925456574
6523.370443237674,0.0,0.004902084664653744,-0.0037402270925456574
8127.754365916291,0.0,0.005750031657070782,-0.0037402270925456574
10126.726913255641,0.0,0.005967343107065166,-0.0037402270925456574
12617.334796152512,0.0,0.006427707576295615,-0.0037402270925456574
15720.492783291684,0.0,0.006731622191230143,-0.0037402270925456574
19586.853907125143,0.0,0.005314794981341666,-0.0037402270925456574
24404.123411882825,0.0,0.004951537375736334,-0.0037402270925456574
30406.171523327583,0.0,0.004703163011042461,-0.0037402270925456574
37884.38744969818,0.0,0.004500829387916145,-0.0037402270925456574
47201.82583123772,0.0,0.0041432404972084474,-0.0037402270925456574
58810.832424327644,0.0,0.003692569106272233,-0.0037402270925456574
73275.00471715642,0.0,0.0032251304042713288,-0.003740227092545657
91296.55362739395,0.0,0.0027567208020918142,-0.0037402270925456574
113750.39464566653,0.0,0.0021804794540573745,-0.0037402270925456574
141726.62349175938,0.0,0.0014787011278809552,-0.0037402270925456574
176583.43840427403,0.0,0.0007631040596859212,-0.0037402270925456574
220013.0783507242,0.0,0.0003217305615852926,-0.0037402270925456574
274123.9783458101,0.0,-0.000035560421205569255,-0.0037402270925456574
341543.13037858007,0.0,-0.00025238890474665177,-0.0037402270925456574
425543.6193970689,0.0,-0.00044792176021063397,-0.0037402270925456574
530203.526005143,0.0,-0.0006391868671175338,-0.0037402270925456574
660603.9103267133,0.0,-0.000696526616605431,-0.0037402270925456574
823075.4888165555,0.0,-0.0006981086543289325,-0.0037402270925456574
1025505.9797565591,0.0,-0.0006797601648340819,-0.0037402270925456574
1277723.0385375426,0.0,-0.0006320330124031613,-0.0037402270925456574
1591971.3735820064,0.0,-0.0005632938546157343,-0.0037402270925456574
1983507.206072902,0.0,-0.0004953205979940416,-0.0037402270925456574
2471338.933495254,0.0,-0.0004207887146480596,-0.0037402270925456574
3079149.9549434874,0.0,-0.0003572750594292626,-0.0037402270925456574
3836448.459790628,0.0,-0.0002985785129623091,-0.0037402270925456574
100.0,3.561253561253562,2.342106560505379,-8.086021104839466e-6
124.59440156954095,3.561253561253562,2.3378598386623954,-8.086021104839466e-6
155.2376490247203,3.561253561253562,2.332576960286853,-8.086021104839466e-6
193.41741981297437,3.561253561253562,2.3260223624578487,-8.086021104839466e-6
240.98727674722215,3.561253561253562,2.3178857440244376,-8.086021104839466e-6
300.256655321935,3.561253561253562,2.307887842835921,-8.086021104839466e-6
374.1029828710841,3.561253561253562,2.2954729925232877,-8.086021104839466e-6
466.1113727620291,3.561253561253562,2.2800074703148723,-8.086021104839466e-6
580.7486755404225,3.561253561253562,2.2607670009141643,-8.086021104839466e-6
723.5803369126244,3.561253561253562,2.2370785919749654,-8.086021104839466e-6
901.5405906511526,3.561253561253562,2.207985630829686,-8.086021104839466e-6
1123.2691038283085,3.561253561253562,2.173088609913865,-8.086021104839468e-6
1399.5304179304267,3.561253561253562,2.130260088789913,-8.086021104839466e-6
1743.7365490041086,3.561253561253562,2.077210957789545,-8.086021104839466e-6
2172.5981181810344,3.561253561253562,2.0121132352968014,-8.086021104839466e-6
2706.935623858765,3.561253561253562,1.9396610955916869,-8.086021104839466e-6
3372.690241419549,3.561253561253562,1.8541164728548354,-8.086021104839466e-6
4202.183223090993,3.561253561253562,1.7574332683986071,-8.086021104839466e-6
5235.68503966587,3.561253561253562,1.6515786812322277,-8.086021104839464e-6
6523.370443237674,3.561253561253562,1.5351686348269722,-8.086021104839466e-6
8127.754365916291,3.561253561253562,1.4125712614826451,-8.086021104839466e-6
10126.726913255641,3.561253561253562,1.2789948626994299,-8.086021104839466e-6
12617.334796152512,3.561253561253562,1.1313213978875254,-8.086021104839466e-6
15720.492783291684,3.561253561253562,0.9603723243629677,-8.086021104839466e-6
19586.853907125143,3.561253561253562,0.768940324799553,-8.086021104839466e-6
24404.123411882825,3.561253561253562,0.625351297621034,-8.086021104839466e-6
30406.171523327583,3.561253561253562,0.4505334959581496,-8.086021104839466e-6
37884.38744969818,3.561253561253562,0.26166408359964194,-8.086021104839466e-6
47201.82583123772,3.561253561253562,0.1208980166214162,-8.086021104839466e-6
58810.832424327644,3.561253561253562,0.05566801752385625,-8.086021104839466e-6
73275.00471715642,3.561253561253562,0.026837603234824176,-8.086021104839466e-6
91296.55362739395,3.561253561253562,0.018310342300887163,-8.086021104839466e-6
113750.39464566653,3.561253561253562,0.009741743839364513,-8.086021104839468e-6
141726.62349175938,3.561253561253562,0.0008102572771499341,-8.086021104839466e-6
176583.43840427403,3.561253561253562,-0.005187669566050747,-8.086021104839466e-6
220013.0783507242,3.561253561253562,-0.002886525074949577,-8.086021104839466e-6
274123.9783458101,3.561253561253562,-0.0010942103422807296,-8.086021104839466e-6
341543.13037858007,3.561253561253562,-0.00011918994867175233,-8.086021104839466e-6
425543.6193970689,3.561253561253562,0.00068444599693142,-8.086021104839466e-6
530203.526005143,3.561253561253562,0.0014409996796179384,-8.086021104839466e-6
660603.9103267133,3.561253561253562,0.0016285590172716825,-8.086021104839466e-6
823075.4888165555,3.561253561253562,0.0015768230408351835,-8.086021104839466e-6
1025505.9797565591,3.561253561253562,0.0014550153461019848,-8.086021104839466e-6
1277723.0385375426,3.561253561253562,0.0013065919250068122,-8.086021104839466e-6
1591971.3735820064,3.561253561253562,0.0011398997844464184,-8.086021104839464e-6
1983507.206072902,3.561253561253562,0.0010174270571673527,-8.086021104839466e-6
2471338.933495254,3.561253561253562,0.0009033088242356979,-8.086021104839466e-6
3079149.9549434874,3.561253561253562,0.0007895513001604166,-8.086021104839466e-6
3836448.459790628,3.561253561253562,0.0006738177318609249,-8.086021104839466e-6
100.0,8.974358974358976,0.611149829536664,4.242350322672869e-6
124.59440156954095,8.974358974358976,0.6070548798417001,4.242350322672869e-6
155.2376490247203,8.974358974358976,0.6019810586388404,4.242350322672869e-6
193.41741981297437,8.974358974358976,0.5957553757848516,4.242350322672869e-6
240.98727674722215,8.974358974358976,0.5880966875063456,4.242350322672869e-6
300.256655321935,8.974358974358976,0.5789590011153413,4.242350322672869e-6
374.1029828710841,8.974358974358976,0.5677344252953448,4.242350322672869e-6
466.1113727620291,8.974358974358976,0.5537599404889296,4.242350322672869e-6
580.7486755404225,8.974358974358976,0.5364310294314492,4.24235032267287e-6
723.5803369126244,8.974358974358976,0.5156429859558177,4.242350322672869e-6
901.5405906511526,8.974358974358976,0.49094006560909076,4.242350322672869e-6
1123.2691038283085,8.974358974358976,0.46332994941663913,4.242350322672869e-6
1399.5304179304267,8.974358974358976,0.43056515964030095,4.242350322672869e-6
1743.7365490041086,8.974358974358976,0.3904581051150666,4.242350322672869e-6
2172.5981181810344,8.974358974358976,0.3422901891630906,4.242350322672869e-6
2706.935623858765,8.974358974358976,0.29698203547738733,4.242350322672868e-6
3372.690241419549,8.974358974358976,0.2478898131824997,4.242350322672869e-6
4202.183223090993,8.974358974358976,0.19725810558623733,4.242350322672869e-6
5235.68503966587,8.974358974358976,0.14982588165423427,4.242350322672868e-6
6523.370443237674,8.974358974358976,0.10541388284003272,4.242350322672869e-6
8127.754365916291,8.974358974358976,0.06919132834755597,4.242350322672869e-6
10126.726913255641,8.974358974358976,0.04091182491531477,4.242350322672869e-6
12617.334796152512,8.974358974358976,0.02284002699195959,4.242350322672868e-6
15720.492783291684,8.974358974358976,0.010706169113455788,4.242350322672869e-6
19586.853907125143,8.974358974358976,0.0027816883865848505,4.242350322672869e-6
24404.123411882825,8.974358974358976,0.0014955224089158697,4.242350322672869e-6
30406.171523327583,8.974358974358976,0.0006327722325386153,4.242350322672869e-6
37884.38744969818,8.974358974358976,0.00013454920145324496,4.242350322672869e-6
47201.82583123772,8.974358974358976,-0.00021444973043925218,4.242350322672869e-6
58810.832424327644,8.974358974358976,0.00004502495266734599,4.242350322672869e-6
73275.00471715642,8.974358974358976,0.00003972691073059622,4.242350322672869e-6
91296.55362739395,8.974358974358976,0.000029821578278977514,4.242350322672869e-6
113750.39464566653,8.974358974358976,0.00001724748296708182,4.242350322672869e-6
141726.62349175938,8.974358974358976,1.8699347917357305e-6,4.242350322672869e-6
176583.43840427403,8.974358974358976,-0.000010933586096061983,4.242350322672869e-6
220013.0783507242,8.974358974358976,-0.000012907032895214076,4.242350322672869e-6
274123.9783458101,8.974358974358976,-0.000014081747647437676,4.242350322672869e-6
341543.13037858007,8.974358974358976,-0.000014098829497902145,4.242350322672869e-6
425543.6193970689,8.974358974358976,-0.000013648977895250938,4.242350322672869e-6
530203.526005143,8.974358974358976,-0.00001337193921188457,4.242350322672869e-6
660603.9103267133,8.974358974358976,-0.000015236501857974072,4.242350322672869e-6
823075.4888165555,8.974358974358976,-0.000017432094514407028,4.242350322672869e-6
1025505.9797565591,8.974358974358976,-0.000019780907063979056,4.242350322672869e-6
1277723.0385375426,8.974358974358976,-0.000021628922416322317,4.242350322672869e-6
1591971.3735820064,8.974358974358976,-0.00002226386095486417,4.242350322672869e-6
1983507.206072902,8.974358974358976,-0.000019878412226289208,4.242350322672869e-6
2471338.933495254,8.974358974358976,-0.000015684872411626794,4.242350322672869e-6
3079149.9549434874,8.974358974358976,-0.000011396269483246877,4.242350322672869e-6
3836448.459790628,8.974358974358976,-6.410353263137511e-6,4.242350322672869e-6
100.0,13.81766381766382,-0.006767254815833922,-0.00004009654975812337
124.59440156954095,13.81766381766382,-0.006369829109728337,-0.00004009654975812337
155.2376490247203,13.81766381766382,-0.0058817431376148865,-0.00004009654975812337
193.41741981297437,13.81766381766382,-0.005295841295144278,-0.00004009654975812337
240.98727674722215,13.81766381766382,-0.004594184377274604,-0.00004009654975812337
300.256655321935,13.81766381766382,-0.003836350204731484,-0.00004009654975812337
374.1029828710841,13.81766381766382,-0.002900363804221553,-0.00004009654975812337
466.1113727620291,13.81766381766382,-0.00173440323761259,-0.00004009654975812337
580.7486755404225,13.81766381766382,-0.00029872984952880187,-0.00004009654975812337
723.5803369126244,13.81766381766382,0.0013125639985089356,-0.00004009654975812337
901.5405906511526,13.81766381766382,0.002962240696994012,-0.00004009654975812337
1123.2691038283085,13.81766381766382,0.004903622084385192,-0.00004009654975812337
1399.5304179304267,13.81766381766382,0.007381718473827287,-0.00004009654975812337
1743.7365490041086,13.81766381766382,0.010435645954559458,-0.00004009654975812337
2172.5981181810344,13.81766381766382,0.013751048679400166,-0.00004009654975812337
2706.935623858765,13.81766381766382,0.014058396163499924,-0.00004009654975812337
3372.690241419549,13.81766381766382,0.0136570714311359,-0.00004009654975812337
4202.183223090993,13.81766381766382,0.012756220416546617,-0.00004009654975812337
5235.68503966587,13.81766381766382,0.010948823412536429,-0.00004009654975812336
6523.370443237674,13.81766381766382,0.008621075088336531,-0.00004009654975812337
8127.754365916291,13.81766381766382,0.0062149446725199755,-0.00004009654975812337
10126.726913255641,13.81766381766382,0.0038045683967133964,-0.000040096549758123374
12617.334796152512,13.81766381766382,0.0019810598898809457,-0.00004009654975812337
15720.492783291684,13.81766381766382,0.0004554655899700203,-0.00004009654975812337
19586.853907125143,13.81766381766382,0.0005123632352345911,-0.00004009654975812337
24404.123411882825,13.81766381766382,0.0004079439945379395,-0.00004009654975812336
30406.171523327583,13.81766381766382,0.00019674549232668996,-0.00004009654975812337
37884.38744969818,13.81766381766382,-0.00005209805556130246,-0.00004009654975812337
47201.82583123772,13.81766381766382,-0.00011284866495441636,-0.00004009654975812337
58810.832424327644,13.81766381766382,0.0000332291808185454,-0.00004009654975812337
73275.00471715642,13.81766381766382,0.000055484932751673255,-0.00004009654975812337
91296.55362739395,13.81766381766382,0.000056624219872014196,-0.00004009654975812337
113750.39464566653,13.81766381766382,0.00005602139207778785,-0.000040096549758123374
141726.62349175938,13.81766381766382,0.00005384386652307734,-0.00004009654975812337
176583.43840427403,13.81766381766382,0.00005020688904283078,-0.00004009654975812337
220013.0783507242,13.81766381766382,0.00004618430739566671,-0.00004009654975812337
274123.9783458101,13.81766381766382,0.000041974491216915886,-0.00004009654975812337
341543.13037858007,13.81766381766382,0.000037211675578248495,-0.00004009654975812337
425543.6193970689,13.81766381766382,0.00003148682924580772,-0.00004009654975812337
530203.526005143,13.81766381766382,0.000024762592997250104,-0.00004009654975812337
660603.9103267133,13.81766381766382,0.000018362498401912692,-0.000040096549758123374
823075.4888165555,13.81766381766382,0.00001154914861551914,-0.00004009654975812337
1025505.9797565591,13.81766381766382,4.32468634195076e-6,-0.00004009654975812337
1277723.0385375426,13.81766381766382,-7.808614453639664e-7,-0.00004009654975812337
1591971.3735820064,13.81766381766382,-4.243353132080471e-6,-0.00004009654975812337
1983507.206072902,13.81766381766382,-6.631212839746929e-6,-0.00004009654975812337
2471338.933495254,13.81766381766382,-8.115212341925318e-6,-0.00004009654975812337
3079149.9549434874,13.81766381766382,-8.105003850412783e-6,-0.00004009654975812337
3836448.459790628,13.81766381766382,-6.661873369792377e-6,-0.00004009654975812336
100.0,0.8547008547008549,-0.11206827829677178,0.12892092095780214
124.59440156954095,0.8547008547008549,-0.11154059863708786,0.12892092095780214
155.2376490247203,0.8547008547008549,-0.11089249810863455,0.12892092095780214
193.41741981297437,0.8547008547008549,-0.11011465886800323,0.12892092095780214
240.98727674722215,0.8547008547008549,-0.1091823676217265,0.12892092095780214
300.256655321935,0.8547008547008549,-0.1081703775912678,0.12892092095780214
374.1029828710841,0.8547008547008549,-0.10692486252561015,0.12892092095780214
466.1113727620291,0.8547008547008549,-0.10537367128937966,0.12892092095780214
580.7486755404225,0.8547008547008549,-0.10346343053656261,0.12892092095780214
723.5803369126244,0.8547008547008549,-0.10131523398222292,0.12892092095780214
901.5405906511526,0.8547008547008549,-0.0989442127021558,0.12892092095780214
1123.2691038283085,0.8547008547008549,-0.09692263998809308,0.12892092095780214
1399.5304179304267,0.8547008547008549,-0.09495603013451522,0.12892092095780214
1743.7365490041086,0.8547008547008549,-0.09270904629913046,0.12892092095780214
2172.5981181810344,0.8547008547008549,-0.09014654451235987,0.12892092095780214
2706.935623858765,0.8547008547008549,-0.08866652458231601,0.12892092095780214
3372.690241419549,0.8547008547008549,-0.08776139545788915,0.12892092095780214
4202.183223090993,0.8547008547008549,-0.0872950928726065,0.12892092095780214
5235.68503966587,0.8547008547008549,-0.08780316000122372,0.12892092095780214
6523.370443237674,0.8547008547008549,-0.08879743716179124,0.12892092095780214
8127.754365916291,0.8547008547008549,-0.08971699558114381,0.12892092095780214
10126.726913255641,0.8547008547008549,-0.09069714730371986,0.12892092095780214
12617.334796152512,0.8547008547008549,-0.0914288809947358,0.1289209209578021
15720.492783291684,0.8547008547008549,-0.09224836732182501,0.12892092095780214
19586.853907125143,0.8547008547008549,-0.09454137596511163,0.12892092095780214
24404.123411882825,0.8547008547008549,-0.09484074341611111,0.12892092095780214
30406.171523327583,0.8547008547008549,-0.09496299698043469,0.12892092095780214
37884.38744969818,0.8547008547008549,-0.09467267640468029,0.12892092095780214
47201.82583123772,0.8547008547008549,-0.09330929782844827,0.12892092095780214
58810.832424327644,0.8547008547008549,-0.09035839396104903,0.12892092095780214
73275.00471715642,0.8547008547008549,-0.08707621431730346,0.1289209209578021
91296.55362739395,0.8547008547008549,-0.08336229237459622,0.12892092095780214
113750.39464566653,0.8547008547008549,-0.07875644612261758,0.12892092095780217
141726.62349175938,0.8547008547008549,-0.07309022607075571,0.12892092095780214
176583.43840427403,0.8547008547008549,-0.06684806682924112,0.12892092095780214
220013.0783507242,0.8547008547008549,-0.06150449620895234,0.12892092095780214
274123.9783458101,0.8547008547008549,-0.0564125786268804,0.12892092095780214
341543.13037858007,0.8547008547008549,-0.05193400048551834,0.12892092095780214
425543.6193970689,0.8547008547008549,-0.04696535787177295,0.12892092095780214
530203.526005143,0.8547008547008549,-0.04137224855605096,0.12892092095780214
660603.9103267133,0.8547008547008549,-0.03683980713748479,0.12892092095780214
823075.4888165555,0.8547008547008549,-0.03274066852176438,0.12892092095780214
1025505.9797565591,0.8547008547008549,-0.0283789035348122,0.12892092095780214
1277723.0385375426,0.8547008547008549,-0.02446204890385789,0.12892092095780214
1591971.3735820064,0.8547008547008549,-0.020962335431830986,0.12892092095780214
1983507.206072902,0.8547008547008549,-0.017818362195844588,0.12892092095780214
2471338.933495254,0.8547008547008549,-0.014792555910540364,0.12892092095780214
3079149.9549434874,0.8547008547008549,-0.012282060998133842,0.12892092095780214
3836448.459790628,0.8547008547008549,-0.010124870158931256,0.12892092095780214
100.0,3.062678062678063,-2.74561479902966,0.0005676154951969645
124.59440156954095,3.062678062678063,-2.7413245300282623,0.0005676154951969645
155.2376490247203,3.062678062678063,-2.7359885056043214,0.0005676154951969645
193.41741981297437,3.062678062678063,-2.729373309793706,0.0005676154951969645
240.98727674722215,3.062678062678063,-2.721161364965389,0.0005676154951969645
300.256655321935,3.062678062678063,-2.7110596478068367,0.0005676154951969645
374.1029828710841,3.062678062678063,-2.698549711368204,0.0005676154951969645
466.1113727620291,3.062678062678063,-2.6829683286859822,0.0005676154951969645
580.7486755404225,3.062678062678063,-2.6635866797530197,0.0005676154951969645
723.5803369126244,3.062678062678063,-2.6397411132081525,0.0005676154951969645
901.5405906511526,3.062678062678063,-2.610496301607219,0.0005676154951969645
1123.2691038283085,3.062678062678063,-2.575384397886581,0.0005676154951969645
1399.5304179304267,3.062678062678063,-2.5322636818123634,0.0005676154951969645
1743.7365490041086,3.062678062678063,-2.478844936379373,0.0005676154951969645
2172.5981181810344,3.062678062678063,-2.4133051950811106,0.0005676154951969645
2706.935623858765,3.062678062678063,-2.3404536051808926,0.0005676154951969645
3372.690241419549,3.062678062678063,-2.2542814456200486,0.0005676154951969645
4202.183223090993,3.062678062678063,-2.1574612834909286,0.0005676154951969645
5235.68503966587,3.062678062678063,-2.052108144756454,0.0005676154951969644
6523.370443237674,3.062678062678063,-1.9382650870986373,0.0005676154951969645
8127.754365916291,3.062678062678063,-1.8237551795651623,0.0005676154951969645
10126.726913255641,3.062678062678063,-1.7019048324401165,0.0005676154951969645
12617.334796152512,3.062678062678063,-1.567380329656105,0.0005676154951969644
15720.492783291684,3.062678062678063,-1.4110576749427384,0.0005676154951969645
19586.853907125143,3.062678062678063,-1.2230401885821987,0.0005676154951969645
24404.123411882825,3.062678062678063,-1.0530201468123879,0.0005676154951969645
30406.171523327583,3.062678062678063,-0.842051034870707,0.0005676154951969645
37884.38744969818,3.062678062678063,-0.606350151999427,0.0005676154951969645
47201.82583123772,3.062678062678063,-0.40804837671376265,0.0005676154951969645
58810.832424327644,3.062678062678063,-0.27212845463385493,0.0005676154951969645
73275.00471715642,3.062678062678063,-0.20025594025537177,0.0005676154951969645
91296.55362739395,3.062678062678063,-0.1641506967100867,0.0005676154951969645
113750.39464566653,3.062678062678063,-0.12311170496994833,0.0005676154951969646
141726.62349175938,3.062678062678063,-0.07601571460229878,0.0005676154951969644
176583.43840427403,3.062678062678063,-0.03696940315346914,0.0005676154951969645
220013.0783507242,3.062678062678063,-0.030518959526714483,0.0005676154951969645
274123.9783458101,3.062678062678063,-0.024810081109972477,0.0005676154951969645
341543.13037858007,3.062678062678063,-0.020183059886197476,0.0005676154951969645
425543.6193970689,3.062678062678063,-0.015263856823897757,0.0005676154951969645
530203.526005143,3.062678062678063,-0.009913634046030533,0.0005676154951969645
660603.9103267133,3.062678062678063,-0.0063542159741318905,0.0005676154951969645
823075.4888165555,3.062678062678063,-0.004065715997683329,0.0005676154951969645
1025505.9797565591,3.062678062678063,-0.0020264725351907325,0.0005676154951969645
1277723.0385375426,3.062678062678063,-0.0008886461334684291,0.0005676154951969645
1591971.3735820064,3.062678062678063,-0.00041976111574001804,0.0005676154951969645
1983507.206072902,3.062678062678063,-0.00007120574039058144,0.0005676154951969645
2471338.933495254,3.062678062678063,0.00010480819167999061,0.0005676154951969645
3079149.9549434874,3.062678062678063,0.00022462738115878878,0.0005676154951969645
3836448.459790628,3.062678062678063,0.0002581623462900743,0.0005676154951969645
100.0,12.820512820512823,0.13507263071800002,-0.00003099127744509682
124.59440156954095,12.820512820512823,0.1341435093792062,-0.00003099127744509682
155.2376490247203,12.820512820512823,0.13299199420785732,-0.00003099127744509682
193.41741981297437,12.820512820512823,0.13157615594443597,-0.00003099127744509682
240.98727674722215,12.820512820512823,0.12983716599184922,-0.00003099127744509682
300.256655321935,12.820512820512823,0.12778353574550733,-0.00003099127744509682
374.1029828710841,12.820512820512823,0.1252302400767171,-0.00003099127744509682
466.1113727620291,12.820512820512823,0.1220490023103616,-0.00003099127744509682
580.7486755404225,12.820512820512823,0.118102860036214,-0.00003099127744509682
723.5803369126244,12.820512820512823,0.11336897152057285,-0.00003099127744509682
901.5405906511526,12.820512820512823,0.1075988443493189,-0.00003099127744509682
1123.2691038283085,12.820512820512823,0.10184232074456125,-0.00003099127744509682
1399.5304179304267,12.820512820512823,0.09560599328404801,-0.00003099127744509682
1743.7365490041086,12.820512820512823,0.08814444764203659,-0.00003099127744509682
2172.5981181810344,12.820512820512823,0.07892669043278353,-0.00003099127744509682
2706.935623858765,12.820512820512823,0.06810272870657832,-0.00003099127744509682
3372.690241419549,12.820512820512823,0.05637265701192279,-0.00003099127744509682
4202.183223090993,12.820512820512823,0.04432677072069641,-0.00003099127744509682
5235.68503966587,12.820512820512823,0.03311014186210445,-0.00003099127744509682
6523.370443237674,12.820512820512823,0.022729907576809864,-0.00003099127744509682
8127.754365916291,12.820512820512823,0.014616465090674133,-0.00003099127744509682
10126.726913255641,12.820512820512823,0.008442374271861043,-0.00003099127744509682
12617.334796152512,12.820512820512823,0.004064084343520727,-0.00003099127744509682
15720.492783291684,12.820512820512823,0.0009830707402289248,-0.00003099127744509682
19586.853907125143,12.820512820512823,0.0009407718060517136,-0.00003099127744509682
24404.123411882825,12.820512820512823,0.0008116474062856137,-0.00003099127744509682
30406.171523327583,12.820512820512823,0.0005296813623489244,-0.00003099127744509682
37884.38744969818,12.820512820512823,0.00018041486943586667,-0.00003099127744509682
47201.82583123772,12.820512820512823,0.00004170318931766662,-0.00003099127744509682
58810.832424327644,12.820512820512823,0.00012380551520381654,-0.00003099127744509682
73275.00471715642,12.820512820512823,0.00011101469789281563,-0.00003099127744509682
91296.55362739395,12.820512820512823,0.00009707756155378265,-0.00003099127744509682
113750.39464566653,12.820512820512823,0.00007983063380845731,-0.00003099127744509682
141726.62349175938,12.820512820512823,0.000059006252626240914,-0.00003099127744509682
176583.43840427403,12.820512820512823,0.00004140664650603011,-0.00003099127744509682
220013.0783507242,12.820512820512823,0.00003669222732349142,-0.00003099127744509682
274123.9783458101,12.820512820512823,0.00003217143030720443,-0.00003099127744509682
341543.13037858007,12.820512820512823,0.000028028472165058147,-0.00003099127744509682
425543.6193970689,12.820512820512823,0.000023366109466598617,-0.00003099127744509682
530203.526005143,12.820512820512823,0.00001791615768127575,-0.00003099127744509682
660603.9103267133,12.820512820512823,0.000012415797240336953,-0.00003099127744509682
823075.4888165555,12.820512820512823,6.733791864477083e-6,-0.00003099127744509682
