freq,eps_real,eps_imag
0.0,24.984398197561262,0.0
0.01,24.984457652807578,0.0007229297036505154
0.02,24.984636023747015,0.0014459227442636213
0.03,24.984933325982134,0.0021690424726701104
0.04,24.98534958552099,0.0028923522674428495
0.05,24.985884838782827,0.003615915548781981
0.06,24.986539132606026,0.004339795792417153
0.07,24.98731252425833,0.005064056543532432
0.08,24.988205081449397,0.005788761430719642
0.09,24.98921688234558,0.006513974179965823
0.1,24.99034801558705,0.007239758628680571
0.11,24.99159858030719,0.007966178739769007
0.12,24.992968686154327,0.008693298615756222
0.13,24.994458453315758,0.009421182512968975
0.14,24.9960680125441,0.010149894855780562
0.15,24.99779750518602,0.010879500250924748
0.16,24.99964708321327,0.01161006350188474
0.17,25.001616909256107,0.012341649623363182
0.18,25.00370715663909,0.013074323855839265
0.19,25.00591800941927,0.013808151680219068
0.2,25.008249662426763,0.014543198832585291
0.21,25.010702321307807,0.015279531319052663
0.22,25.01327620257019,0.016017215430735306
0.23,25.015971533631188,0.0167563177588325
0.24,25.01878855286796,0.017496905209839302
0.25,25.02172750967047,0.018239045020888512
0.26,25.0247886644969,0.018982804775230767
0.27,25.02797228893163,0.019728252417859388
0.28,25.031278665745788,0.020475456271286847
0.29,25.034708088960397,0.021224485051479846
0.3,25.038260863912143,0.021975407883959974
0.31,25.04193730732179,0.022728294320077166
0.32,25.045737747365266,0.023483214353463212
0.33,25.0496625237475,0.024240238436672723
0.34,25.05371198777894,0.024999437498019077
0.35000000000000003,25.05788650245489,0.02576088295861306
0.36,25.062186442537623,0.026524646749611906
0.37,25.066612194641387,0.02729080132968685
0.38,25.071164157320194,0.028059419702716994
0.39,25.075842741158645,0.02883057543571824
0.4,25.08064836886561,0.029604342677015085
0.41000000000000003,25.085581475370944,0.03038079617466451
0.42,25.090642507925253,0.031160011295140254
0.43,25.09583192620273,0.03194206404228666
0.44,25.10115020240708,0.03272703107655116
0.45,25.10659782138068,0.03351498973450488
0.46,25.11217528071691,0.03430601804866065
0.47000000000000003,25.117883090875765,0.03510019476759856
0.48,25.123721775302805,0.03589759937640859
0.49,25.12969187055145,0.03669831211746103
0.5,25.13579392640871,0.03750241401151468
0.51,25.142028506024403,0.03830998687917398
0.52,25.14839618604392,0.03912111336270553
0.53,25.154897556744572,0.03993587694822574
0.54,25.161533222175606,0.04075436198827071
0.55,25.168303800301935,0.041576653724760264
0.56,25.175209923151698,0.04240283831236841
0.5700000000000001,25.18225223696762,0.04323300284231213
0.58,25.189431402362334,0.044067235366571665
0.59,25.196748094477698,0.044905624922555114
0.6,25.204203003148173,0.04574826155822068
0.61,25.21179683306836,0.04659523635767042
0.62,25.219530303964746,0.047446641467229246
0.63,25.22740415077176,0.048302570122024144
0.64,25.23541912381226,0.049163116673077864
0.65,25.2435759889824,0.05002837661493293
0.66,25.251875527941156,0.05089844661382093
0.67,25.26031853830444,0.05177342453639375
0.68,25.268905833843995,0.052653409479033096
0.6900000000000001,25.277638244691097,0.05353850179775513
0.7000000000000001,25.28651661754523,0.0544288031387279
0.71,25.295541815887777,0.05532441646941936
0.72,25.304714720200856,0.05622544611039463
0.73,25.31403622819142,0.05713199776778135
0.74,25.323507255020722,0.05804417856642263
0.75,25.333128733539212,0.05896209708373788
0.76,25.342901614527115,0.059885863384312225
0.77,25.35282686694061,0.060815589055235444
0.78,25.362905478163945,0.06175138724221296
0.79,25.37313845426747,0.0626933726864709
0.8,25.38352682027174,0.0636416617624789
0.81,25.39407162041793,0.06459637251651433
0.8200000000000001,25.404773918444526,0.06555762470609283
0.8300000000000001,25.415634797870606,0.06652553984029053
0.84,25.426655362285736,0.06750024122098383
0.85,25.43783673564669,0.06848185398503455
0.86,25.449180062581153,0.06947050514744725
0.87,25.460686508698537,0.07046632364552842
0.88,25.47235726090808,0.07146944038407624
0.89,25.48419352774446,0.07247998828163217
0.9,25.496196539700982,0.07349810231782554
0.91,25.50836754957065,0.07452391958184326
0.92,25.52070783279519,0.07555757932205903
0.93,25.53321868782231,0.0765992229968556
0.9400000000000001,25.545901436471354,0.07764899432667657
0.9500000000000001,25.558757424307526,0.0787070393473441
0.96,25.571788021024947,0.07977350646468068
0.97,25.584994620838735,0.08084854651047436
0.98,25.59837864288632,0.08193231279982759
0.99,25.611941531638223,0.08302496118993169
1.0,25.625684757318588,0.0841266501403108
1.01,25.63960981633559,0.08523754077457865
1.02,25.653718231722138,0.08635779694375557
1.03,25.668011553586965,0.08748758529119278
1.04,25.682491359576453,0.08862707531915319
1.05,25.697159255347504,0.08977643945710008
1.06,25.712016875051628,0.09093585313174589
1.07,25.72706588183064,0.09210549483891564
1.08,25.742307968324223,0.0932855462172816
1.09,25.757744857189657,0.09447619212402696
1.1,25.773378301634057,0.09567762071249887
1.11,25.789210085959432,0.09689002351191363
1.12,25.80524202612091,0.09811359550917749
1.1300000000000001,25.821475970298486,0.09934853523289087
1.1400000000000001,25.83791379948261,0.10059504483960398
1.1500000000000001,25.85455742807408,0.10185333020239631
1.16,25.8714088044985,0.1031236010018532
1.17,25.888469911835823,0.10440607081951618
1.18,25.905742768465252,0.10570095723388676
1.19,25.92322942872609,0.10700848191906567
1.2,25.940931983594794,0.10832887074611226
1.21,25.95885256137882,0.10966235388721282
1.22,25.97699332842764,0.11100916592274847
1.23,25.995356489861464,0.112369545951358
1.24,26.0139442903181,0.11374373770309316
1.25,26.03275901471855,0.1151319896557685
1.26,26.05180298905175,0.11653455515461078
1.27,26.07107858117913,0.11795169253531781
1.28,26.090588201659443,0.11938366525063962
1.29,26.110334304594517,0.12083074200059961
1.3,26.130319388496503,0.12229319686647844
1.31,26.15054599717723,0.12377130944868585
1.32,26.171016720660333,0.12526536500865298
1.33,26.19173419611679,0.12677565461488127
1.34,26.212701108824575,0.1283024752932889
1.35,26.23392019315314,0.1298461301820024
1.36,26.255394233573405,0.13140692869074583
1.37,26.277126065694105,0.13298518666498552
1.3800000000000001,26.29911857732519,0.13458122655499585
1.3900000000000001,26.321374709569156,0.13619537759001635
1.4000000000000001,26.343897457941072,0.137827975957678
1.41,26.366689873518272,0.13947936498888372
1.42,26.389755064120518,0.14114989534833466
1.43,26.413096195521597,0.1428399252309015
1.44,26.436716492693343,0.1445498205640497
1.45,26.460619241083045,0.1462799552165323
1.46,26.48480778792527,0.14803071121357664
1.47,26.50928554358922,0.14980247895879747
1.48,26.534055982962645,0.15159565746307962
1.49,26.559122646873583,0.15341065458068312
1.5,26.58448914355096,0.15524788725283403
1.51,26.61015915012545,0.15710778175907475
1.52,26.636136414171716,0.15899077397665892
1.53,26.662424755293497,0.16089730964828905
1.54,26.68902806675277,0.16282784465850425
1.55,26.715950317144575,0.16478284531904314
1.56,26.74319555211882,0.16676278866351602
1.57,26.770767896150723,0.16876816275173637
1.58,26.798671554361377,0.1707994669840785
1.59,26.826910814390192,0.1728572124262397
1.6,26.85549004832084,0.1749419221448053
1.61,26.884413714662514,0.17705413155403008
1.62,26.91368636038836,0.1791943887742677
1.6300000000000001,26.94331262303297,0.18136325500249853
1.6400000000000001,26.973297232850943,0.18356130489542805
1.6500000000000001,27.003645015038565,0.18578912696564318
1.6600000000000001,27.0343608920208,0.18804732399134302
1.67,27.065449885805727,0.1903365134401762
1.68,27.096917120408868,0.19265732790774667
1.69,27.12876782434973,0.19501041557136872
1.7,27.16100733322307,0.19739644065968545
1.71,27.193641092347526,0.1998160839387853
1.72,27.226674659494353,0.2022700432154869
1.73,27.260113707698945,0.20475903385848584
1.74,27.293964028158257,0.20728378933809663
1.75,27.328231533217064,0.20984506178535056
1.76,27.362922259446265,0.21244362257124863
1.77,27.398042370816555,0.2150802629070054
1.78,27.433598161970885,0.2177557944661586
1.79,27.469596061599333,0.22047105002945996
1.8,27.506042635920092,0.2232268841535077
1.81,27.542944592270494,0.22602417386412493
1.82,27.580308782812118,0.2288638193755375
1.83,27.618142208354207,0.23174674483645466
1.84,27.656452022299845,0.23467389910421055
1.85,27.69524553471943,0.23764625654817928
1.86,27.734530216556323,0.24066481788373645
1.87,27.774313703969593,0.24373061103810253
1.8800000000000001,27.814603802819192,0.24684469204946974
1.8900000000000001,27.855408493298867,0.25000814600088217
1.9000000000000001,27.896735934722685,0.2532220879904157
1.9100000000000001,27.93859447047094,0.2564876641392771
1.92,27.98099263310179,0.25980605263952783
1.93,28.02393914963503,0.26317846484322366
1.94,28.067442947014822,0.2666061463948497
1.95,28.11151315775846,0.2700903784090322
1.96,28.156159125798574,0.27363247869560664
1.97,28.20139041252653,0.2772338030342312
1.98,28.24721680304512,0.28089574650084925
1.99,28.29364831263907,0.2846197448484265
2.0,28.340695193472133,0.2884072759445139
2.0100000000000002,28.388367941520215,0.292259861268327
2.02,28.436677303750116,0.29617906747017225
2.0300000000000002,28.48563428555414,0.30016650799620737
2.04,28.535250158451298,0.30422384478168085
2.05,28.585536468066174,0.3083527900159705
2.06,28.636505042397257,0.31255510798291836
2.07,28.688168000387062,0.3168326169801584
2.08,28.74053776080683,0.3211871913213332
2.09,28.793627051469432,0.32562076342531393
2.1,28.8474489187846,0.3301353259967738
2.11,28.902016737671445,0.33473293430270357
2.12,28.95734422184387,0.33941570854972736
2.13,29.013445434485256,0.3441858363673446
2.14,29.070334799329864,0.3490455754025323
2.15,29.12802711216883,0.35399725603144183
2.16,29.18653755280005,0.35904328419427395
2.17,29.245881697441874,0.36418614435976066
2.18,29.3060755316318,0.3694284026260726
2.19,29.367135463632245,0.37477270996536605
2.2,29.429078338366867,0.3802218056196273
2.21,29.491921451911995,0.38577852065592266
2.22,29.55568256656903,0.3914457816896632
2.23,29.620379926545183,0.3972266147850147
2.24,29.686032274271298,0.40312414954214676
2.25,29.752658867387044,0.40914162338161225
2.2600000000000002,29.820279496425588,0.41528238603680045
2.27,29.88891450323129,0.4215499042660747
2.2800000000000002,29.95858480014634,0.4279477667969678
2.29,30.029311890003594,0.43447968951556315
2.3000000000000003,30.10111788696571,0.4411495209150671
2.31,30.1740255382522,0.44796124781844754
2.32,30.248058246799047,0.4549190013910138
2.33,30.323240094897606,0.46202706345982686
2.34,30.399595868862505,0.4692898731579616
2.35,30.477151084781035,0.47671203391283357
2.36,30.555932015399552,0.4842983207990863
2.37,30.6359657182059,0.4920536882779321
2.38,30.717280064770016,0.49998327834630574
2.39,30.799903771409063,0.5080924291208174
2.4,30.883866431246922,0.5163866838831903
2.41,30.96919854774263,0.5248718006157435
2.42,31.0559315697665,0.5335537620574711
2.43,31.1440979283078,0.5424387863134351
2.44,31.23373107490292,0.5515333380525088
2.45,31.32486552187862,0.5608441403310354
2.46,31.41753688451086,0.5703781870826654
2.47,31.511781925206147,0.5801427563175958
2.48,31.60763859981921,0.5901454240775807
2.49,31.705146106228085,0.600394079196555
2.5,31.804344935295664,0.6108969389203992
2.5100000000000002,31.905276924355228,0.6216625654434409
2.52,32.0079853133665,0.6326998834236303
2.5300000000000002,32.112514803898655,0.6440181985431057
2.54,32.21891162110718,0.6556272171859859
2.5500000000000003,32.32722357888276,0.6675370673108527
2.56,32.43750014836259,0.6797583206014497
2.57,32.54979253000779,0.6923020159857709
2.58,32.6641537294644,0.7051796846208993
2.59,32.78063863744106,0.718403376448826
2.6,32.89930411385273,0.7319856884370534
2.61,33.02020907649777,0.7459397946271055
2.62,33.143414594554756,0.7602794781243184
2.63,33.26898398720623,0.7750191651733908
2.64,33.39698292771929,0.790173961476427
2.65,33.5274795533371,0.805759690923505
2.66,33.6605445813616,0.8217929369204877
2.67,33.7962514318369,0.8382910865147856
2.68,33.93467635727336,0.8552723775374224
2.69,34.0758985798862,0.8727559489990473
2.7,34.220000436859394,0.8907618949988305
2.71,34.36706753418501,0.9093113224285033
2.72,34.517188909672,0.9284264127796051
2.73,34.67045720576516,0.948130488390322
2.74,34.82696885286691,0.9684480834996585
2.75,34.98682426391021,0.9894050205112008
2.7600000000000002,35.150128040992726,1.0110284919070032
2.77,35.31698919494879,1.0333471482943632
2.7800000000000002,35.48752137880914,1.0563911931151373
2.79,35.661843136178646,1.080192484599133
2.8000000000000003,35.840078165649544,1.1047846456008146
2.81,36.02235560246429,1.1302031820225533
2.82,36.208810318747354,1.1564856105989694
2.83,36.39958324374129,1.1836715968962077
2.84,36.594821705609576,1.2118031044684987
2.85,36.7946797965091,1.2409245562131135
2.86,36.999318762789116,1.2710830090751646
2.87,37.20890742234383,1.3023283433772477
2.88,37.42362261133307,1.3347134681872352
2.89,37.64364966269333,1.368294544292826
2.9,37.86918291908958,1.4031312265257183
2.91,38.1004262832129,1.4392869273744822
2.92,38.33759380860895,1.476829104046009
2.93,38.58091033453449,1.5158295713846286
2.94,38.830612168684226,1.55636484333929
2.95,39.08694782201569,1.5985165059876558
2.96,39.35017880032633,1.6423716254864187
2.97,39.62058045771443,1.688023194726452
2.98,39.89844291758599,1.735570622936254
2.99,40.18407206746353,1.7851202730065185
3.0,40.47779063451511,1.8367860519119459
3.0100000000000002,40.779939349464605,1.8906900602956833
3.02,41.0908782073752,1.9469633080700428
3.0300000000000002,41.4109878347313,2.005746503790875
3.04,41.74067097329123,2.0671909266002655
3.0500000000000003,42.080354092362185,2.1314593907258708
3.06,42.43048914247494,2.1987273139005046
3.0700000000000003,42.791555464932955,2.2691839026542797
3.08,43.164061873397884,2.343033469269554
3.09,43.54854892558451,2.420496897320684
3.1,43.94559140529704,2.501813275197376
3.11,44.35580103748825,2.5872417198954203
3.12,44.77982946180114,2.677063416725954
3.13,45.2183714932083,2.7715839045341744
3.14,45.67216870195544,2.8711356406394155
3.15,46.14201334910245,2.9760808851407665
3.16,46.628752718617726,3.086814950636085
3.17,47.1332938923003,3.2037698709692553
3.18,47.656609019883,3.327418551587703
3.19,48.19974114361892,3.458279474746646
3.2,48.76381064460954,3.596922045493593
3.21,49.35002238723992,3.743972679540571
3.22,49.95967364852588,3.900121752322656
3.23,50.59416293113719,4.066131550415806
3.24,51.254999772569775,4.242845392877563
3.25,51.94381567864019,4.431198122017201
3.2600000000000002,52.66237632744655,4.6322282019004435
3.27,53.41259521047269,4.847091710184169
3.2800000000000002,54.19654890092484,5.077078566729905
3.29,55.01649416598863,5.323631413485179
3.3000000000000003,55.87488716977457,5.588367647696137
3.31,56.77440504750315,5.873105218900833
3.3200000000000003,57.71797016906882,6.179892934852674
3.33,58.70877745136825,6.511046189632821
3.34,59.75032512315819,6.8691892379356
3.35,60.84644939252367,7.257305404835556
3.36,62.00136351306074,7.678796955953724
3.37,63.2197017867194,8.137556779446857
3.38,64.50656907242616,8.638054575863524
3.39,65.86759637959113,9.185440950744667
3.4,67.30900309756257,9.785673705966497
3.41,68.83766631942325,10.445671793528458
3.42,70.46119751933085,11.173503916048936
3.43,72.18802647122457,11.978620747783536
3.44,74.0274916501148,12.872142365133826
3.45,75.98993527361561,13.867215927750264
3.46,78.08679936615682,14.979463225324812
3.47,80.33071635891565,16.227543783337406
3.48,82.73558313575207,17.633867311780428
3.49,85.31660007922451,19.225500049199432
3.5,88.09024492405011,21.035323844035123
3.5100000000000002,91.07413244705138,23.103525638043205
3.52,94.28668093107183,25.479519449315866
3.5300000000000002,97.74645796955387,28.224433808995197
3.54,101.47100017995899,31.414334592640515
3.5500000000000003,105.47477532755464,35.1443929140798
3.56,109.76575154017739,39.534239257090306
3.5700000000000003,114.33970994187784,44.73474002506154
3.58,119.1709136658314,50.93632482590342
3.59,124.19693146961873,58.3786346981755
3.6,129.29420655728487,67.3603396657184
3.61,134.23935276754355,78.24585326141892
3.62,138.64956010980515,91.46115643147049
3.63,141.89561351698592,107.4620858074043
3.64,142.98793818574197,126.64311424377898
3.65,140.46165613755855,149.13435274458195
3.66,132.35066959644163,174.4270839737598
3.67,116.45100863603835,200.83317162080138
3.68,91.14408325035137,225.02485560107743
3.69,56.78795663265586,242.29903125359587
3.7,16.83625370361055,248.2138390162759
3.71,-22.79848045122613,241.02722767788387
3.72,-56.35366745549648,222.84083266068168
3.73,-80.69437802797789,198.23222466952453
3.74,-95.7257382472556,171.8165125144723
3.75,-103.18074290927721,146.7513818665387
3.7600000000000002,-105.26555382693235,124.58171767232896
3.77,-103.90123909970566,105.73026381740065
3.7800000000000002,-100.50151925291432,90.02694448207556
3.79,-96.01449152821475,77.0643941474943
3.8000000000000003,-91.04006374395235,66.38697808220351
3.81,-85.94173836217232,57.574070676586864
3.8200000000000003,-80.93067592861236,50.26789589180172
3.83,-76.12288508413829,44.17606123866106
3.84,-71.57622844443848,39.064285067916266
3.85,-67.31373492181015,34.74649759104031
3.86,-63.33806369216572,31.075294407321252
3.87,-59.64038933278759,27.933762390522855
3.88,-56.20581252842955,25.228853755161737
3.89,-53.01661989636837,22.88616135564095
3.9,-50.05421648952681,20.845855458667
3.91,-47.30024132448224,19.05954298629627
3.92,-44.73718197661297,17.487843424765924
3.93,-42.34868411667037,16.098515362719827
3.94,-40.11967750186908,14.86500407566839
3.95,-38.03639380595794,13.765310774320287
3.96,-36.0863229667648,12.781107962864349
3.97,-34.25813681098532,11.89704367540567
3.98,-32.54159750500011,11.100191254377494
3.99,-30.927461359678002,10.379611801306485
4.0,-29.407384125209955,9.726004293406076
4.01,-27.973831175575963,9.131424267190951
4.0200000000000005,-26.61999429105757,8.589056417124425
4.03,-25.3397157167588,8.093029814602234
4.04,-24.12741956201035,7.638266996912983
4.05,-22.978050255187437,7.220360112350522
4.0600000000000005,-21.887017582372234,6.835468788392307
4.07,-20.850147753634335,6.480235527529559
4.08,-19.863639917454915,6.151715313712714
4.09,-18.924027556544626,5.847316793903884
4.1,-18.028144230934362,5.564752930621279
4.11,-17.173093176715657,5.30199943770845
4.12,-16.35622031500063,5.057259639330884
4.13,-15.575090271873936,4.828934651450109
4.14,-14.827465054216027,4.615597991016402
4.15,-14.111285067174524,4.415973882526355
4.16,-13.424652196271065,4.228918663379769
4.17,-12.765814710536663,4.053404795557477
4.18,-12.13315377279164,3.888507076893281
4.19,-11.525171369452732,3.7333907148019563
4.2,-10.940479495361139,3.5873009820181654
4.21,-10.377790449388314,3.4495542202598326
4.22,-9.835908114309685,3.319529995777834
4.23,-9.313720109924041,3.196664242089231
4.24,-8.810190721921607,3.080443251089265
4.25,-8.32435452080147,2.9703983952100423
4.26,-7.855310595437384,2.8661014811567362
4.2700000000000005,-7.402217334875971,2.7671606506567854
4.28,-6.964287699800625,2.673216756132936
4.29,-6.540784931950277,2.5839401496824728
4.3,-6.131018655782068,2.499027832560843
4.3100000000000005,-5.734341331914216,2.4182009198088084
4.32,-5.350145026487834,2.3412023809611937
4.33,-4.977858464620233,2.2677950231200446
4.34,-4.616944339667928,2.197759687222684
4.3500000000000005,-4.266896853132401,2.1308936322131893
4.36,-3.9272394627857317,2.067009085141505
4.37,-3.5975228190109867,2.0059319380553906
4.38,-3.2773228714865716,1.9475005749903924
4.39,-2.9662391302292654,1.8915648144631052
4.4,-2.6638930666792717,1.8379849546843852
4.41,-2.3699266419890286,1.786630910274998
4.42,-2.0840009509881767,1.7373814306220643
4.43,-1.8057949714624648,1.690123391191687
4.44,-1.5350044094190878,1.6447511501361034
4.45,-1.2713406319339455,1.60116596342522
4.46,-1.0145296799973877,1.5592754525100239
4.47,-0.7643113545097222,1.51899311920557
4.48,-0.5204383692327426,1.4802379030766388
4.49,-0.2826755650905355,1.4429337771316528
4.5,-0.05079918073808187,1.407009378089439
4.51,0.1754038252121859,1.3723976678875085
4.5200000000000005,0.39613640449291765,1.3390356234565925
4.53,0.6115920058199968,1.3068639521006182
4.54,0.8219551213309053,1.275826830099251
4.55,1.0274017959789337,1.245871662396383
4.5600000000000005,1.228100102761763,1.2169488614560724
4.57,1.4242105864111192,1.18901164356139
4.58,1.615886677944193,1.1620158410038368
4.59,1.8032750822714583,1.1359197287645837
4.6000000000000005,1.9865161408706236,1.1106838644254386
4.61,2.1657441713673187,1.0862709401696946
4.62,2.341087785710995,1.062645645842039
4.63,2.512670188495017,1.0397745421345064
4.64,2.6806094568444667,1.017625943052867
4.65,2.8450188031799755,0.9961698068963994
4.66,3.0060068220615346,0.9753776350544853
4.67,3.16367772222101,0.9552223779868233
4.68,3.318131544804988,0.9356783478111432
4.69,3.4694643687703515,0.9167211369736685
4.7,3.617768504302415,0.8983275425239533
4.71,3.7631326750591594,0.8804754955575651
4.72,3.9056421899841904,0.863143995427943
4.73,4.045379105375574,0.8463130483629704
4.74,4.18242237784658,0.829963610152815
4.75,4.316848008767792,0.8140775326036559
4.76,4.448729180736528,0.7986375134774814
4.7700000000000005,4.5781363865806135,0.783627049661218
4.78,4.705137551366754,0.769030393329565
4.79,4.829798147850662,0.7548325108850031
4.8,4.952181305774886,0.7410190444759441
4.8100000000000005,5.072347915392342,0.727576275909825
4.82,5.190356725566959,0.7144910927924885
4.83,5.306264436779095,0.7017509567383913
4.84,5.420125789340535,0.6893438735083194
4.8500000000000005,5.531993647103807,0.6772583649422944
4.86,5.641919076931025,0.6654834425655143
4.87,5.749951424170147,0.6540085827544078
