f,eps_real,eps_imag
2.25,27.63238127869104,0.8696251328204274
2.2600000000000002,27.662121562618715,0.8764043609111218
2.27,27.692117613755908,0.8832417137015336
2.2800000000000002,27.722371973616756,0.8901380702827297
2.29,27.752887223807893,0.8970943265129628
2.3000000000000003,27.78366598680555,0.9041113954211746
2.31,27.8147109267509,0.9111902076219686
2.32,27.84602475026468,0.9183317117424172
2.33,27.877610207280963,0.9255368748610991
2.34,27.90947009190124,0.9328066829597677
2.35,27.94160724326894,0.9401421413880767
2.36,27.97402454646518,0.9475442753417899
2.37,28.00672493342628,0.9550141303549358
2.38,28.03971138388364,0.9625527728063664
2.39,28.07298692632665,0.9701612904412198
2.4,28.106554638989255,0.9778407929077774
2.41,28.140417650860932,0.9855924123102547
2.42,28.17457914272258,0.9934173037780598
2.43,28.209042348208307,1.0013166460520913
2.44,28.243810554893674,1.0092916420886655
2.45,28.278887105411226,1.0173435196816774
2.46,28.314275398594063,1.0254735321036355
2.47,28.349978890648394,1.0336829587662342
2.48,28.386001096355738,1.0419731059011368
2.49,28.422345590305806,1.0503453072617004
2.5,28.45901600816087,1.058800924846366
2.5100000000000002,28.496016047952658,1.067341349644503
2.52,28.533349471412578,1.0759680024054943
2.5300000000000002,28.571020105336483,1.0846823344319143
2.54,28.60903184298479,1.0934858283976463
2.5500000000000003,28.64738864551927,1.1023799991918726
2.56,28.686094543477292,1.1113663947898456
2.57,28.725153638285043,1.1204465971514506
2.58,28.76457010381062,1.1296222231485606
2.59,28.804348187958286,1.138894925522251
2.6,28.844492214305266,1.1482663938709856
2.61,28.88500658378227,1.1577383556709255
2.62,28.925895776399148,1.1673125773295574
2.63,28.96716435301713,1.1769908652738998
2.64,29.008816957168925,1.1867750670745976
2.65,29.05085831692849,1.1966670726072477
2.66,29.09329324683174,1.206668815252404
2.67,29.136126649849967,1.2167822731357147
2.68,29.17936351941758,1.227009470409759
2.69,29.22300894151597,1.2373524785791767
2.7,29.26706809681519,1.2478134178707976
2.71,29.311546262875453,1.258394458650494
2.72,29.35644881641016,1.269097822888626
2.73,29.401781235612766,1.2799257856759623
2.74,29.447549102549235,1.2908806767921075
2.75,29.493758105618422,1.3019648823284933
2.7600000000000002,29.540414042082627,1.3131808463681494
2.77,29.587522820670458,1.3245310727245094
2.7800000000000002,29.635090464254624,1.336018126741654
2.79,29.683123112606932,1.3476446371584834
2.8000000000000003,29.731627025233223,1.3594132980394167
2.81,29.780608584290867,1.3713268707743662
2.82,29.8300742975915,1.3833881861508222
2.83,29.88003080169214,1.3956001465010535
2.84,29.93048486507729,1.4079657279275348
2.85,29.981443391435555,1.4204879826098935
2.86,30.032913423033598,1.4331700411967838
2.87,30.084902144191144,1.4460151152863046
2.88,30.137416884860194,1.459026499998701
2.89,30.190465124312286,1.4722075766453093
2.9,30.244054494937412,1.4855618154978687
2.91,30.298192786158605,1.4990927786625448
2.92,30.352887948466083,1.5128041230631926
2.93,30.408148097575378,1.5266996035386524
2.94,30.46398151871357,1.5407830760590413
2.95,30.52039667103842,1.555058501066342
2.96,30.57740219219491,1.5695299469447415
2.97,30.635006903014283,1.5842015936265545
2.98,30.693219812360514,1.5990777363397743
2.99,30.75205012212976,1.6141627895036588
3.0,30.811507232408,1.6294612907790316
3.0100000000000002,30.87160074679302,1.6449779052803857
3.02,30.932340477886207,1.6607174299571572
3.0300000000000002,30.99373645296098,1.6766847981520114
3.04,31.05579891981378,1.6928850843442913
3.0500000000000003,31.118538352804723,1.7093235090873105
3.06,31.181965459094805,1.7260054441485109
3.0700000000000003,31.24609118508692,1.7429364178621043
3.08,31.310926723078403,1.7601221207042113
3.09,31.37648351813295,1.7775684111011503
3.1,31.44277327518018,1.7952813214820065
3.11,31.50980796635138,1.8132670645872908
3.12,31.577599838560527,1.8315320400460866
3.13,31.646161421339645,1.8500828412347836
3.14,31.71550553493858,1.8689262624312144
3.15,31.785645298698828,1.88806930627876
3.16,31.856594139712488,1.9075191915758278
3.17,31.9283658017768,1.9272833614069214
3.18,32.00097435465622,1.9473694916324924
3.19,32.07443420366345,1.9677854997556687
3.2,32.1487600995723,1.9885395541850492
3.21,32.22396714887508,2.009640083913794
3.22,32.300070824398105,2.031095788636458
3.23,32.377086976289355,2.0529156493261955
3.24,32.455031843393066,2.075108939296361
3.25,32.53392206502644,2.0976852357718365
3.2600000000000002,32.61377469317452,2.120654431997033
3.27,32.69460720511973,2.1440267499089747
